machine,vtg,crt,gas,res,date,lot,label
TM-PE NO.1 R5,20,164,23.8,0.12195122,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,20,164,23.8,0.12195122,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,20,166.3,22.5,0.120264582,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,19,167.3,22.2,0.11356844,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,20,154.3,22,0.129617628,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,18,166.3,21.2,0.108238124,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,18,166.3,21.2,0.108238124,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,18,166.3,21.2,0.108238124,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,22,161.6,21.2,0.136138614,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,22,160,21.2,0.1375,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,22,162.3,21.2,0.135551448,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,162.6,21.2,0.141451415,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,163.6,21.2,0.140586797,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,159.6,21.2,0.144110276,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,163.3,21.2,0.14084507,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,161,21.2,0.142857143,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,161.6,21.2,0.142326733,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,23,168.6,21.2,0.136417556,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,22,170,21.2,0.129411765,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,21,172.6,21.2,0.121668598,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,21,162,21.2,0.12962963,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R5,22,165.6,21.2,0.132850242,2023-10-17 14:36,SJQA143 2,
TM-PE NO.1 R6,73,156,33.5,0.467948718,2023-10-17 14:34,SJQA143 2,
TM-PE NO.1 R6,73,156,33.5,0.467948718,2023-10-17 14:34,SJQA143 2,
TM-PE NO.1 R6,15,155.3,32.6,0.09658725,2023-10-17 14:34,SJQA143 2,
TM-PE NO.1 R6,16,156.6,30.3,0.102171137,2023-10-17 14:34,SJQA143 2,
TM-PE NO.1 R6,17,156.6,28.1,0.108556833,2023-10-17 14:34,SJQA143 2,
TM-PE NO.1 R6,17,157.3,26.2,0.108073744,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,18,159.3,24.5,0.11299435,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,18,159.6,23.1,0.112781955,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,19,158.3,22,0.120025268,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,19,155.3,21.1,0.122343851,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,19,156.3,20.5,0.1215611,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,20,158.3,20.1,0.126342388,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,20,158.3,20.1,0.126342388,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,20,158.3,20.1,0.126342388,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,21,157.3,19.4,0.133502861,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,22,159,19.3,0.13836478,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,19,160.3,19,0.11852776,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,161.3,18.9,0.148791073,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,162.3,18.9,0.147874307,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,20,162.6,18.9,0.12300123,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,163.3,19,0.146968769,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,164.3,18.9,0.146074254,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,164.6,18.9,0.145808019,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,24,165.3,18.9,0.145190563,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,165.6,19,0.138888889,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,162.6,19,0.141451415,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,163.3,19,0.14084507,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,170.3,18.9,0.135055784,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,164.6,18.9,0.139732685,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,164.6,18.9,0.139732685,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R6,23,164.6,18.9,0.139732685,2023-10-17 14:35,SJQA143 2,
TM-PE NO.1 R3,20,166.3,36.2,0.120264582,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,166.3,36.2,0.120264582,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,166.3,36.2,0.120264582,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,162.3,28.9,0.129390018,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,158.6,27.3,0.132408575,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,156,26.2,0.134615385,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,169.3,25.3,0.124040165,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,151.6,24.7,0.138522427,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,164.6,24.3,0.127582017,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,21,167,24,0.125748503,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,162.3,23.7,0.123228589,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,162.6,23.6,0.12300123,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,160.6,23.5,0.124533001,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,160.6,23.5,0.124533001,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,160.6,23.5,0.124533001,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,155,23.4,0.129032258,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,160.3,23.3,0.124766064,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,19,162.6,23.3,0.116851169,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,19,159.3,23.3,0.119271814,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,18,159.6,23.3,0.112781955,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,18,158.3,23.3,0.113708149,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,160.6,23.3,0.124533001,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,161.6,23.3,0.10519802,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,160.3,23.3,0.106051154,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,163.3,23.3,0.104102878,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,163.3,23.3,0.104102878,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,163.3,23.3,0.104102878,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,163.3,23.3,0.104102878,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,160.3,23.3,0.099812851,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,159,23.3,0.100628931,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,161.6,23.3,0.099009901,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,160,23.3,0.1,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,20,158,23.4,0.126582278,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,17,159.6,23.3,0.106516291,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,164.3,23.3,0.097382836,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,162,23.3,0.098765432,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,167.6,23.3,0.095465394,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,162.3,23.4,0.098582871,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,162.3,23.4,0.098582871,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,166,23.3,0.096385542,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,16,166.3,23.3,0.096211666,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,161.3,23.3,0.09299442,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,161.3,23.3,0.09299442,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,161.3,23.3,0.09299442,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,163.3,23.3,0.091855481,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,164,23.3,0.091463415,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,162.6,23.4,0.092250923,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,162.6,23.4,0.092250923,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,162,23.3,0.092592593,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,163,23.3,0.09202454,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,161.6,23.3,0.092821782,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,168,23.3,0.089285714,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,172,23.4,0.087209302,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,168.3,23.3,0.08912656,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,173.6,23.3,0.08640553,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,14,170.3,23.3,0.082207868,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,14,172.6,23.3,0.081112399,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,167.3,23.3,0.089659295,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,167.3,23.3,0.089659295,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R3,15,167.3,23.3,0.089659295,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,109,166.6,32.2,0.654261705,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,109,166.6,32.2,0.654261705,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,109,166.6,32.2,0.654261705,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,163,33.6,0.104294479,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,168,31.5,0.101190476,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,162,29.6,0.104938272,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,163.6,28.1,0.10391198,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,16,164,26.8,0.097560976,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,16,162,25.9,0.098765432,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,162.6,25,0.104551046,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,162.6,25,0.104551046,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,162.6,25,0.104551046,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,17,162.6,23.6,0.104551046,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,16,163.6,23.3,0.097799511,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,20,164,23,0.12195122,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,168.3,22.9,0.08912656,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,177.3,22.8,0.084602369,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,166.3,22.8,0.090198437,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,162.3,22.8,0.092421442,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,167.3,22.7,0.089659295,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,15,162.3,22.6,0.092421442,2023-10-17 14:29,SJQA144 1,
TM-PE NO.1 R4,19,163,22.6,0.116564417,2023-10-17 14:29,SJQA144 1,
